parcel_id,Crop_Choice
3404673,Unclassified fallow
3404678,Unclassified fallow
3404679,Unclassified fallow
3404682,Unclassified fallow
3404685,Unclassified fallow
3404688,Unclassified fallow
3404693,Unclassified fallow
3404696,Unclassified fallow
3404700,Unclassified fallow
3404703,Unclassified fallow
3404704,Unclassified fallow
3404706,Unclassified fallow
3404707,Unclassified fallow
3404709,Vineyards
3404712,Unclassified fallow
3404713,Unclassified fallow
3404715,Vineyards
3404724,Unclassified fallow
3404725,Unclassified fallow
3404732,Unclassified fallow
3404735,Vineyards
3404737,Unclassified fallow
3404739,Unclassified fallow
3404742,Unclassified fallow
3404743,Unclassified fallow
3404745,Unclassified fallow
3404747,Unclassified fallow
3404749,Unclassified fallow
3404751,Unclassified fallow
3404752,Unclassified fallow
3404753,Unclassified fallow
3404754,Unclassified fallow
3404755,Vineyards
3404756,Unclassified fallow
3404758,Unclassified fallow
3404760,Unclassified fallow
3404761,Unclassified fallow
3404763,Unclassified fallow
3404764,Unclassified fallow
3404765,Unclassified fallow
3404770,Unclassified fallow
3404774,Vineyards
3404779,Unclassified fallow
3404781,Unclassified fallow
3404784,Unclassified fallow
3404785,Unclassified fallow
3404786,Unclassified fallow
3404787,Vineyards
3404791,Unclassified fallow
3404794,Unclassified fallow
3404795,Unclassified fallow
3404796,Unclassified fallow
3404798,Unclassified fallow
3404799,Unclassified fallow
3404803,Unclassified fallow
3404806,Unclassified fallow
3404809,Vineyards
3404810,Vineyards
3404812,Unclassified fallow
3404813,Unclassified fallow
3404814,Unclassified fallow
3404815,Unclassified fallow
3404822,Unclassified fallow
3404824,Vineyards
3404826,Unclassified fallow
3404827,Unclassified fallow
3404828,Unclassified fallow
3404829,Unclassified fallow
3404832,Vineyards
3404836,"Corn, sorghum or Sudan"
3404841,Unclassified fallow
3404845,Unclassified fallow
3404851,Unclassified fallow
3404852,Unclassified fallow
3404853,Unclassified fallow
3404855,Unclassified fallow
3404857,Unclassified fallow
3404858,Unclassified fallow
3404859,Vineyards
3404861,Unclassified fallow
3404862,Unclassified fallow
3404863,Unclassified fallow
3404865,Unclassified fallow
3404867,Unclassified fallow
3404868,Unclassified fallow
3404869,Vineyards
3404870,Unclassified fallow
3404871,Unclassified fallow
3404872,Unclassified fallow
3404873,Unclassified fallow
3404875,Unclassified fallow
3404878,Unclassified fallow
3404881,Vineyards
3404882,"Corn, sorghum or Sudan"
3404883,Unclassified fallow
3404884,Unclassified fallow
3404885,Unclassified fallow
3404886,Vineyards
3404887,Vineyards
3404893,Vineyards
3404894,Unclassified fallow
3404897,Unclassified fallow
3404898,Unclassified fallow
3404899,Unclassified fallow
3404901,Unclassified fallow
3404902,Vineyards
3404904,Unclassified fallow
3404908,Vineyards
3404909,Unclassified fallow
3404910,Unclassified fallow
3404911,Unclassified fallow
3404915,Vineyards
3404917,"Corn, sorghum or Sudan"
3404918,Unclassified fallow
3404922,Vineyards
3404923,Unclassified fallow
3404924,Unclassified fallow
3404926,Unclassified fallow
3404928,Unclassified fallow
3404929,Unclassified fallow
3404935,Unclassified fallow
3404937,Unclassified fallow
3404938,Unclassified fallow
3404939,Unclassified fallow
3404941,"Corn, sorghum or Sudan"
3404942,Unclassified fallow
3404943,Unclassified fallow
3404944,Unclassified fallow
3404945,Vineyards
3404948,Unclassified fallow
3404953,Unclassified fallow
3404954,Vineyards
3404955,Unclassified fallow
3404956,Unclassified fallow
3404957,Unclassified fallow
3404958,Unclassified fallow
3404960,Unclassified fallow
3404961,Unclassified fallow
3404962,Unclassified fallow
3404963,Unclassified fallow
3404964,"Corn, sorghum or Sudan"
3404965,Unclassified fallow
3404966,"Corn, sorghum or Sudan"
3404970,Vineyards
3404972,Unclassified fallow
3404973,Unclassified fallow
3404975,Unclassified fallow
3404978,Vineyards
3404980,Unclassified fallow
3404981,Unclassified fallow
3404982,Unclassified fallow
3404984,Unclassified fallow
3404985,Unclassified fallow
3404987,Unclassified fallow
3404995,Unclassified fallow
3404996,Unclassified fallow
3404997,Unclassified fallow
3404999,Unclassified fallow
3405000,Unclassified fallow
3405001,Vineyards
3405004,Unclassified fallow
3405005,Unclassified fallow
3405009,Unclassified fallow
3405022,Unclassified fallow
3405023,Unclassified fallow
3405024,Vineyards
3405025,Unclassified fallow
3405026,Unclassified fallow
3405030,Vineyards
3405031,Unclassified fallow
3405034,Unclassified fallow
3405035,Unclassified fallow
3405038,"Corn, sorghum or Sudan"
3405039,Unclassified fallow
3405040,Unclassified fallow
3405042,Unclassified fallow
3405045,Unclassified fallow
3405050,Unclassified fallow
3405051,Vineyards
3405053,Unclassified fallow
3405056,Unclassified fallow
3405058,Unclassified fallow
3405059,Unclassified fallow
3405060,Unclassified fallow
3405061,Unclassified fallow
3405064,Unclassified fallow
3405065,Unclassified fallow
3405066,Unclassified fallow
3405067,Unclassified fallow
3405068,Unclassified fallow
3405069,Unclassified fallow
3405071,Unclassified fallow
3405073,Unclassified fallow
3405077,Unclassified fallow
3405080,Unclassified fallow
3405082,Unclassified fallow
3405083,Unclassified fallow
3405084,Unclassified fallow
3405091,Unclassified fallow
3405098,Vineyards
3405101,Vineyards
3405102,Unclassified fallow
3405106,Unclassified fallow
3405107,Unclassified fallow
3405108,Unclassified fallow
3405111,Unclassified fallow
3405114,"Corn, sorghum or Sudan"
3405117,Unclassified fallow
3405119,Unclassified fallow
3405121,Unclassified fallow
3405124,Unclassified fallow
3405125,Unclassified fallow
3405126,"Corn, sorghum or Sudan"
3405128,Unclassified fallow
3405132,Unclassified fallow
3405133,Unclassified fallow
3405134,Unclassified fallow
3405137,Unclassified fallow
3405141,Unclassified fallow
3405142,Unclassified fallow
3405144,Vineyards
3405145,Unclassified fallow
3405149,Unclassified fallow
3405150,Unclassified fallow
3405151,Unclassified fallow
3405153,"Corn, sorghum or Sudan"
3405155,Unclassified fallow
3405156,Unclassified fallow
3405157,Unclassified fallow
3405165,Unclassified fallow
3405166,Unclassified fallow
3405168,Unclassified fallow
3405169,Vineyards
3405170,Vineyards
3405171,Unclassified fallow
3405175,Unclassified fallow
3405176,Unclassified fallow
3405177,Unclassified fallow
3405178,Unclassified fallow
3405181,Unclassified fallow
3405182,Unclassified fallow
3405183,Unclassified fallow
3405185,Unclassified fallow
3405186,Vineyards
3405188,Unclassified fallow
3405189,Vineyards
3405190,Unclassified fallow
3405192,Unclassified fallow
3405193,Unclassified fallow
3405195,Unclassified fallow
3405197,Unclassified fallow
3405198,Vineyards
3405199,Unclassified fallow
3405200,Unclassified fallow
3405202,Unclassified fallow
3405203,Vineyards
3405206,Unclassified fallow
3405207,Vineyards
3405209,Unclassified fallow
3405211,Unclassified fallow
3405212,Unclassified fallow
3405213,Unclassified fallow
3405216,Vineyards
3405217,Unclassified fallow
3405218,Unclassified fallow
3405219,Unclassified fallow
3405221,Unclassified fallow
3405223,Unclassified fallow
3405225,Unclassified fallow
3405226,Unclassified fallow
3405227,Unclassified fallow
3405228,Unclassified fallow
3405229,Unclassified fallow
3405231,Unclassified fallow
3405232,Vineyards
3405241,Unclassified fallow
3405245,Unclassified fallow
3405246,Vineyards
3405249,Unclassified fallow
3405250,Unclassified fallow
3405251,Unclassified fallow
3405252,"Corn, sorghum or Sudan"
3405253,Unclassified fallow
3405254,Unclassified fallow
3405255,Unclassified fallow
3405256,0
3405257,Unclassified fallow
3405258,Unclassified fallow
3405262,Unclassified fallow
3405265,Unclassified fallow
3405266,"Corn, sorghum or Sudan"
3405267,Unclassified fallow
3405269,Unclassified fallow
3405274,Unclassified fallow
3405275,Unclassified fallow
3405278,Unclassified fallow
3405280,Unclassified fallow
3405281,Unclassified fallow
3405284,Unclassified fallow
3405286,Unclassified fallow
3405288,Unclassified fallow
3405293,Unclassified fallow
3405295,Unclassified fallow
3405296,Vineyards
3405298,Unclassified fallow
3405299,Unclassified fallow
3405301,Unclassified fallow
3405302,Vineyards
3405303,Unclassified fallow
3405305,Unclassified fallow
3405313,Unclassified fallow
3405314,Unclassified fallow
3405315,Unclassified fallow
3405316,Vineyards
3405318,Vineyards
3405319,Unclassified fallow
3405325,Unclassified fallow
3405327,Unclassified fallow
3405329,Unclassified fallow
3405335,Unclassified fallow
3405337,Unclassified fallow
3405340,Unclassified fallow
3405343,Unclassified fallow
3405344,Unclassified fallow
3405345,Unclassified fallow
3405352,Unclassified fallow
3405353,Unclassified fallow
3405354,Unclassified fallow
3405357,Unclassified fallow
3405359,Unclassified fallow
3405361,Unclassified fallow
3405362,Vineyards
3405366,Vineyards
3405368,Unclassified fallow
3405369,Unclassified fallow
3405372,Unclassified fallow
3405374,Unclassified fallow
3405377,Unclassified fallow
3405378,Unclassified fallow
3405383,Unclassified fallow
3405384,Unclassified fallow
3405386,Unclassified fallow
3405392,Unclassified fallow
3405393,Unclassified fallow
3405394,Vineyards
3405395,Unclassified fallow
3405396,Unclassified fallow
3405397,Unclassified fallow
3405400,Unclassified fallow
3405403,Unclassified fallow
3405408,Unclassified fallow
3405409,Unclassified fallow
3405410,Vineyards
3405411,Unclassified fallow
3405412,Unclassified fallow
3405413,Unclassified fallow
3405415,Unclassified fallow
3405419,Unclassified fallow
3405420,Unclassified fallow
3405422,Unclassified fallow
3405424,Unclassified fallow
3405425,Unclassified fallow
3405427,Unclassified fallow
3405428,Unclassified fallow
3405430,Unclassified fallow
3405431,Unclassified fallow
3405435,Unclassified fallow
3405438,Unclassified fallow
3405440,Vineyards
3405442,Unclassified fallow
3405445,Unclassified fallow
3405446,Unclassified fallow
3405447,Unclassified fallow
3405452,Unclassified fallow
3405454,Unclassified fallow
3405455,Vineyards
3405456,Unclassified fallow
3405458,Unclassified fallow
3405459,Unclassified fallow
3405460,Unclassified fallow
3405461,Unclassified fallow
3405462,Unclassified fallow
3405464,Unclassified fallow
3405468,Unclassified fallow
3405470,Unclassified fallow
3405472,Unclassified fallow
3405473,Unclassified fallow
3405475,Unclassified fallow
3405477,Unclassified fallow
3405478,Vineyards
3405479,Unclassified fallow
3405481,Unclassified fallow
3405483,Unclassified fallow
3405485,Vineyards
3405491,Unclassified fallow
3405492,Unclassified fallow
3405493,Unclassified fallow
3405494,Vineyards
3405496,"Corn, sorghum or Sudan"
3405497,Unclassified fallow
3405498,Unclassified fallow
3405499,Vineyards
3405502,Unclassified fallow
3405506,Unclassified fallow
3405510,Unclassified fallow
3405512,Unclassified fallow
3405516,Unclassified fallow
3405517,Unclassified fallow
3405518,Unclassified fallow
3405520,Unclassified fallow
3405521,Unclassified fallow
3405525,Unclassified fallow
3405527,Unclassified fallow
3405530,Unclassified fallow
3405536,Unclassified fallow
3405537,Unclassified fallow
3405539,Unclassified fallow
3405543,Unclassified fallow
3405544,Unclassified fallow
3405546,Unclassified fallow
3405548,Unclassified fallow
3405549,Unclassified fallow
3405550,Unclassified fallow
3405552,Vineyards
3405554,Unclassified fallow
3405555,Unclassified fallow
3405558,Vineyards
3405560,Unclassified fallow
3405563,Vineyards
3405568,Unclassified fallow
3405573,Vineyards
3405574,"Corn, sorghum or Sudan"
3405575,Unclassified fallow
3405576,Unclassified fallow
3405579,Vineyards
3405580,Unclassified fallow
3405583,Unclassified fallow
3405586,Unclassified fallow
3405587,Unclassified fallow
3405589,Unclassified fallow
3405590,Unclassified fallow
3405591,Vineyards
3405593,"Corn, sorghum or Sudan"
3405598,Unclassified fallow
3405599,Unclassified fallow
3405600,Vineyards
3405602,Unclassified fallow
3405608,Unclassified fallow
3405612,Unclassified fallow
3405613,Unclassified fallow
3405615,Unclassified fallow
3405619,Unclassified fallow
3405620,Unclassified fallow
3405621,Unclassified fallow
3405622,Unclassified fallow
3405624,Unclassified fallow
3405626,Unclassified fallow
3405627,Unclassified fallow
3405628,"Corn, sorghum or Sudan"
3405629,Unclassified fallow
3405630,Unclassified fallow
3405632,Unclassified fallow
3405635,Unclassified fallow
3405636,Unclassified fallow
3405637,Vineyards
3405639,Vineyards
3405641,Unclassified fallow
3405645,Unclassified fallow
3405646,Unclassified fallow
3405647,Unclassified fallow
3405649,Unclassified fallow
3405651,Unclassified fallow
3405652,Unclassified fallow
3405654,Vineyards
3405656,Unclassified fallow
3405658,Unclassified fallow
3405661,Unclassified fallow
3405664,Unclassified fallow
3405665,Unclassified fallow
3405668,Unclassified fallow
3405669,Unclassified fallow
3405670,Unclassified fallow
3405674,Vineyards
3405675,Unclassified fallow
3405679,Unclassified fallow
3405685,Unclassified fallow
3405687,Unclassified fallow
3405688,Unclassified fallow
3405690,Vineyards
3405691,"Corn, sorghum or Sudan"
3405692,Unclassified fallow
3405693,Unclassified fallow
3405694,Unclassified fallow
3405696,Unclassified fallow
3405697,"Corn, sorghum or Sudan"
3405698,Unclassified fallow
3405700,Vineyards
3405701,Unclassified fallow
3405705,Unclassified fallow
3405712,Unclassified fallow
3405715,Vineyards
3405716,Unclassified fallow
3405717,Unclassified fallow
3405721,Vineyards
3405722,Unclassified fallow
3405723,Unclassified fallow
3405724,Unclassified fallow
3405725,Unclassified fallow
3405727,Vineyards
3405728,Unclassified fallow
3405729,Unclassified fallow
3405733,Unclassified fallow
3405735,Unclassified fallow
3405737,Unclassified fallow
3405738,Unclassified fallow
3405740,Unclassified fallow
3405742,Unclassified fallow
3405743,Unclassified fallow
3405744,Unclassified fallow
3405745,Unclassified fallow
3405747,Unclassified fallow
3405753,Unclassified fallow
3405757,Unclassified fallow
3405758,Unclassified fallow
3405759,Unclassified fallow
3405763,Unclassified fallow
3405764,Unclassified fallow
3405765,Unclassified fallow
3405767,Unclassified fallow
3405770,Vineyards
3405772,Vineyards
3405773,Unclassified fallow
3405774,Unclassified fallow
3405775,Unclassified fallow
3405776,Unclassified fallow
3405777,Unclassified fallow
3405779,Unclassified fallow
3405784,Unclassified fallow
3405789,Unclassified fallow
3405792,"Corn, sorghum or Sudan"
3405793,Unclassified fallow
3405794,Unclassified fallow
3405795,"Corn, sorghum or Sudan"
3405796,Unclassified fallow
3405798,Unclassified fallow
3405799,Unclassified fallow
3405802,Unclassified fallow
3405807,Unclassified fallow
3405809,Unclassified fallow
3405812,Unclassified fallow
3405813,Vineyards
3405814,Unclassified fallow
3405815,Unclassified fallow
3405817,Unclassified fallow
3405819,Unclassified fallow
3405822,Unclassified fallow
3405824,Unclassified fallow
3405825,Vineyards
3405828,Unclassified fallow
3405831,Unclassified fallow
3405832,Unclassified fallow
3405833,Unclassified fallow
3405834,Unclassified fallow
3405837,Unclassified fallow
3405838,Unclassified fallow
3405839,Vineyards
3405842,Unclassified fallow
3405846,Unclassified fallow
3405849,"Corn, sorghum or Sudan"
3405852,Unclassified fallow
3405854,Unclassified fallow
3405856,Unclassified fallow
3405858,Vineyards
3405860,Unclassified fallow
3405866,Unclassified fallow
3405867,Unclassified fallow
3405869,Unclassified fallow
3405871,Unclassified fallow
3405873,Unclassified fallow
3405875,Unclassified fallow
3405877,Unclassified fallow
3405880,Unclassified fallow
3405881,Unclassified fallow
3405883,Unclassified fallow
3405885,Unclassified fallow
3405886,Unclassified fallow
3405889,Unclassified fallow
3405890,"Corn, sorghum or Sudan"
3405892,Unclassified fallow
3405893,Unclassified fallow
3405895,"Corn, sorghum or Sudan"
3405896,Unclassified fallow
3405897,Unclassified fallow
3405899,Vineyards
3405900,Unclassified fallow
3405904,Unclassified fallow
3405908,Unclassified fallow
3405910,Unclassified fallow
3405913,Unclassified fallow
3405915,Vineyards
3405917,Unclassified fallow
3405920,Unclassified fallow
3405921,Unclassified fallow
3405922,Vineyards
3405923,Unclassified fallow
3405924,Unclassified fallow
3405927,Unclassified fallow
3405930,Unclassified fallow
3405931,Unclassified fallow
3405933,Vineyards
3405934,Unclassified fallow
3405935,Vineyards
3405936,Vineyards
3405938,Vineyards
3405941,Unclassified fallow
3405944,Unclassified fallow
3405946,Vineyards
3405947,Unclassified fallow
3405948,Unclassified fallow
3405949,Unclassified fallow
3405951,Unclassified fallow
3405952,Unclassified fallow
3405955,Unclassified fallow
3405957,Unclassified fallow
3405959,Unclassified fallow
3405961,Unclassified fallow
3405963,Unclassified fallow
3405965,Unclassified fallow
3405966,Unclassified fallow
3405968,Unclassified fallow
3405969,Vineyards
3405971,"Corn, sorghum or Sudan"
3405975,"Corn, sorghum or Sudan"
3405976,Unclassified fallow
3405977,Unclassified fallow
3405979,Unclassified fallow
3405980,Vineyards
3405983,Unclassified fallow
3405986,Unclassified fallow
3405988,Unclassified fallow
3405989,Vineyards
3405990,Unclassified fallow
3405993,Unclassified fallow
3405995,Unclassified fallow
3405999,Unclassified fallow
3406000,Unclassified fallow
3406001,Unclassified fallow
3406002,Unclassified fallow
3406003,Unclassified fallow
3406004,Unclassified fallow
3406005,Unclassified fallow
3406006,Unclassified fallow
3406008,Vineyards
3406009,Unclassified fallow
3406011,Unclassified fallow
3406017,Unclassified fallow
3406019,Unclassified fallow
3406020,Unclassified fallow
3406021,Unclassified fallow
3406022,Unclassified fallow
3406024,Unclassified fallow
3406027,Vineyards
3406029,Unclassified fallow
3406030,Unclassified fallow
3406031,Vineyards
3406032,Unclassified fallow
3406039,Unclassified fallow
3406040,Unclassified fallow
3406044,Vineyards
3406045,"Corn, sorghum or Sudan"
3406046,Unclassified fallow
3406049,Unclassified fallow
3406050,Unclassified fallow
3406052,Unclassified fallow
3406053,Unclassified fallow
3406054,Unclassified fallow
3406055,Unclassified fallow
3406057,Unclassified fallow
3406058,Unclassified fallow
3406060,Unclassified fallow
3406062,"Corn, sorghum or Sudan"
3406063,Unclassified fallow
3406065,Unclassified fallow
3406066,Vineyards
3406080,Vineyards
3406082,Unclassified fallow
3406084,Unclassified fallow
3406086,Unclassified fallow
3406087,Unclassified fallow
3406089,Unclassified fallow
3406091,Unclassified fallow
3406092,"Corn, sorghum or Sudan"
3406095,Unclassified fallow
3406099,Unclassified fallow
3406103,"Corn, sorghum or Sudan"
3406104,Unclassified fallow
3406106,Unclassified fallow
3406107,"Corn, sorghum or Sudan"
3406110,Unclassified fallow
3406114,Unclassified fallow
3406117,Unclassified fallow
3406121,Unclassified fallow
3406124,Unclassified fallow
3406125,Vineyards
3406129,Unclassified fallow
3406130,Vineyards
3406133,Unclassified fallow
3406134,Vineyards
3406135,Unclassified fallow
3406136,Unclassified fallow
3406137,Unclassified fallow
3406138,Unclassified fallow
3406144,Unclassified fallow
3406145,Unclassified fallow
3406146,Unclassified fallow
3406147,Vineyards
3406148,Unclassified fallow
3406149,Unclassified fallow
3406150,Unclassified fallow
3406153,Unclassified fallow
3406155,Unclassified fallow
3406156,Unclassified fallow
3406160,Unclassified fallow
3406161,Unclassified fallow
3406170,Unclassified fallow
3406172,Unclassified fallow
3406178,Unclassified fallow
3406180,Unclassified fallow
3406181,Unclassified fallow
3406183,Unclassified fallow
3406186,Unclassified fallow
3406187,Unclassified fallow
3406192,Vineyards
3406193,Vineyards
3406194,Unclassified fallow
3406195,Unclassified fallow
3406197,Unclassified fallow
3406198,Unclassified fallow
3406201,Unclassified fallow
3406203,Unclassified fallow
3406204,Unclassified fallow
3406205,Unclassified fallow
3406207,Unclassified fallow
3406209,Unclassified fallow
3406211,Unclassified fallow
3406212,Unclassified fallow
3406214,Unclassified fallow
3406217,Unclassified fallow
3406218,Vineyards
3406219,Unclassified fallow
3406220,Unclassified fallow
3406221,Unclassified fallow
3406225,Unclassified fallow
3406226,Vineyards
3406227,Unclassified fallow
3406231,Unclassified fallow
3406233,Unclassified fallow
3406234,Unclassified fallow
3406235,Vineyards
3406236,Unclassified fallow
3406238,Unclassified fallow
3406239,Unclassified fallow
3406244,Unclassified fallow
3406245,Unclassified fallow
3406247,Unclassified fallow
3406248,Unclassified fallow
3406249,Unclassified fallow
3406252,Unclassified fallow
3406254,Vineyards
3406255,Unclassified fallow
3406256,Unclassified fallow
3406257,Vineyards
3406258,Unclassified fallow
3406261,Unclassified fallow
3406262,Unclassified fallow
3406263,Unclassified fallow
3406265,Unclassified fallow
3406266,Unclassified fallow
3406268,Unclassified fallow
3406269,Unclassified fallow
3406271,Unclassified fallow
3406272,Unclassified fallow
3406273,Unclassified fallow
3406277,Unclassified fallow
3406279,Unclassified fallow
3406281,Unclassified fallow
3406284,Vineyards
3406291,Unclassified fallow
3406293,Unclassified fallow
3406294,Unclassified fallow
3406295,Unclassified fallow
3406299,Vineyards
3406300,Vineyards
3406304,Vineyards
3406305,Unclassified fallow
3406306,Unclassified fallow
3406309,Unclassified fallow
3406312,Unclassified fallow
3406313,Unclassified fallow
3406314,Unclassified fallow
3406316,Unclassified fallow
3406317,Unclassified fallow
3406319,Unclassified fallow
3406320,Unclassified fallow
3406321,Vineyards
3406323,Vineyards
3406327,Unclassified fallow
3406329,Unclassified fallow
3406334,Unclassified fallow
3406337,Unclassified fallow
3406339,Unclassified fallow
3406341,"Corn, sorghum or Sudan"
3406342,Vineyards
3406343,Unclassified fallow
3406344,Unclassified fallow
3406346,Vineyards
3406347,Unclassified fallow
3406350,Unclassified fallow
3406351,Unclassified fallow
3406357,Unclassified fallow
3406359,Unclassified fallow
3406360,Vineyards
3406361,Unclassified fallow
3406362,Unclassified fallow
3406363,Unclassified fallow
3406364,Unclassified fallow
3406365,"Corn, sorghum or Sudan"
3406366,Vineyards
3406367,Unclassified fallow
3406369,Unclassified fallow
3406370,Unclassified fallow
3406372,Unclassified fallow
3406374,Unclassified fallow
3406375,Vineyards
3406376,Unclassified fallow
3406381,Unclassified fallow
3406382,Unclassified fallow
3406383,Unclassified fallow
3406384,Vineyards
3406385,"Corn, sorghum or Sudan"
3406386,Unclassified fallow
3406387,Vineyards
3406389,Vineyards
3406390,Unclassified fallow
3406391,Vineyards
3406392,Unclassified fallow
3406394,Unclassified fallow
3406395,Unclassified fallow
3406396,Unclassified fallow
3406397,Unclassified fallow
3406398,Unclassified fallow
3406400,"Corn, sorghum or Sudan"
3406402,Unclassified fallow
3406403,Unclassified fallow
3406404,Unclassified fallow
3406412,Unclassified fallow
3406414,Unclassified fallow
3406420,Unclassified fallow
3406423,Unclassified fallow
3406425,Unclassified fallow
3406430,Unclassified fallow
3406431,Vineyards
3406433,Vineyards
3406434,Unclassified fallow
3406435,Other
3406436,Unclassified fallow
3406438,Unclassified fallow
3406444,Unclassified fallow
3406446,Unclassified fallow
3406447,Unclassified fallow
3406448,Unclassified fallow
3406450,Unclassified fallow
3406455,Unclassified fallow
3406456,Unclassified fallow
3406457,Unclassified fallow
3406458,Unclassified fallow
3406459,Unclassified fallow
3406460,Unclassified fallow
3406463,Unclassified fallow
3406465,Unclassified fallow
3406466,Vineyards
3406468,Vineyards
3406470,Vineyards
3406471,Unclassified fallow
3406472,Unclassified fallow
3406475,Unclassified fallow
3406481,Unclassified fallow
3406482,"Corn, sorghum or Sudan"
3406483,Unclassified fallow
3406484,Unclassified fallow
3406487,Unclassified fallow
3406489,Unclassified fallow
3406490,"Corn, sorghum or Sudan"
3406492,Unclassified fallow
3406495,Unclassified fallow
3406497,Unclassified fallow
3406498,Unclassified fallow
3406499,Unclassified fallow
3406502,Unclassified fallow
3406504,Unclassified fallow
3406505,Unclassified fallow
3406507,Vineyards
3406508,Unclassified fallow
3406510,Unclassified fallow
3406516,Unclassified fallow
3406519,Unclassified fallow
3406522,Unclassified fallow
3406523,Vineyards
3406524,Unclassified fallow
3406525,Unclassified fallow
3406526,Unclassified fallow
3406528,Unclassified fallow
3406529,Unclassified fallow
3406531,Vineyards
3406532,Vineyards
3406533,Unclassified fallow
3406535,Unclassified fallow
3406537,Unclassified fallow
3406538,Unclassified fallow
3406540,Unclassified fallow
3406541,Unclassified fallow
3406545,Unclassified fallow
3406548,Unclassified fallow
3406549,Vineyards
3406550,Unclassified fallow
3406555,Unclassified fallow
3406556,Unclassified fallow
3406559,Vineyards
3406560,Unclassified fallow
3406562,Vineyards
3406563,Vineyards
3406564,Unclassified fallow
3406566,Vineyards
3406568,Unclassified fallow
3406570,Unclassified fallow
3406573,Unclassified fallow
3406574,Vineyards
3406575,Unclassified fallow
3406576,Unclassified fallow
3406577,Unclassified fallow
3406578,Unclassified fallow
3406579,Unclassified fallow
3406580,Unclassified fallow
3406581,Unclassified fallow
3406583,Unclassified fallow
3406585,Unclassified fallow
3406587,"Corn, sorghum or Sudan"
3406593,Unclassified fallow
3406594,Unclassified fallow
3406596,Unclassified fallow
3406600,Unclassified fallow
3406601,Unclassified fallow
3406602,Unclassified fallow
3406603,Vineyards
3406605,Unclassified fallow
3406615,Unclassified fallow
3406616,Unclassified fallow
3406618,Unclassified fallow
3406619,Unclassified fallow
3406620,Unclassified fallow
3406621,Unclassified fallow
3406622,Unclassified fallow
3406624,Vineyards
3406625,Unclassified fallow
3406626,Unclassified fallow
3406631,Unclassified fallow
3406633,Unclassified fallow
3406635,Unclassified fallow
3406636,Unclassified fallow
3406637,Unclassified fallow
3406638,Unclassified fallow
3406640,Unclassified fallow
3406642,Unclassified fallow
3406645,Unclassified fallow
3406647,Unclassified fallow
3406648,Unclassified fallow
3406650,Unclassified fallow
3406652,Unclassified fallow
3406654,Unclassified fallow
3406656,Vineyards
3406659,Unclassified fallow
3406660,Unclassified fallow
3406662,Vineyards
3406663,Unclassified fallow
3406665,Unclassified fallow
3406669,Unclassified fallow
3406672,Unclassified fallow
3406678,"Corn, sorghum or Sudan"
3406680,Vineyards
3406681,Unclassified fallow
3406682,Unclassified fallow
3406686,Unclassified fallow
3406688,Unclassified fallow
3406689,Unclassified fallow
3406692,Unclassified fallow
3406693,Vineyards
3406694,Unclassified fallow
3406695,Unclassified fallow
3406696,Unclassified fallow
3406697,Unclassified fallow
3406699,Unclassified fallow
3406701,Unclassified fallow
3406703,Unclassified fallow
3406705,Unclassified fallow
3406706,Unclassified fallow
3406707,Unclassified fallow
3406708,Unclassified fallow
3406711,Unclassified fallow
3406713,Unclassified fallow
3406715,Vineyards
3406718,Unclassified fallow
3406721,Unclassified fallow
3406722,Vineyards
3406723,Vineyards
3406727,Unclassified fallow
3406728,Unclassified fallow
3406730,Unclassified fallow
3406731,"Corn, sorghum or Sudan"
3406732,Unclassified fallow
3406734,Unclassified fallow
3406738,Unclassified fallow
3406739,Unclassified fallow
3406740,Unclassified fallow
3406743,Unclassified fallow
3406744,Unclassified fallow
3406749,Unclassified fallow
3406750,Unclassified fallow
3406752,Unclassified fallow
3406757,Unclassified fallow
3406761,Unclassified fallow
3406762,Unclassified fallow
3406763,Unclassified fallow
3406765,0
3406767,Unclassified fallow
3406769,Unclassified fallow
3406771,Unclassified fallow
3406775,Unclassified fallow
3406776,Unclassified fallow
3406781,Unclassified fallow
3406782,Unclassified fallow
3406783,"Corn, sorghum or Sudan"
3406784,Vineyards
3406788,Unclassified fallow
3406793,Unclassified fallow
3406794,Unclassified fallow
3406795,Unclassified fallow
3406796,Unclassified fallow
3406797,Unclassified fallow
3406800,Unclassified fallow
3406801,Unclassified fallow
3406802,Unclassified fallow
3406803,Unclassified fallow
3406807,Unclassified fallow
3406808,Unclassified fallow
3406810,Unclassified fallow
3406814,Unclassified fallow
3406815,Unclassified fallow
3406817,Unclassified fallow
3406820,Unclassified fallow
3406823,Unclassified fallow
3406824,Unclassified fallow
3406827,Unclassified fallow
3406828,Unclassified fallow
3406829,Unclassified fallow
3406830,Unclassified fallow
3406834,Unclassified fallow
3406835,Unclassified fallow
3406836,Vineyards
3406837,Unclassified fallow
3406841,Unclassified fallow
3406843,Unclassified fallow
3406848,Unclassified fallow
3406850,Unclassified fallow
3406851,Unclassified fallow
3406854,Unclassified fallow
3406857,Unclassified fallow
3406860,Unclassified fallow
3406862,Unclassified fallow
3406865,Unclassified fallow
3406868,Unclassified fallow
3406869,Unclassified fallow
3406872,Unclassified fallow
3406875,Unclassified fallow
3406878,Unclassified fallow
3406879,Vineyards
3406885,Unclassified fallow
3406886,Unclassified fallow
3406887,Unclassified fallow
3406888,Unclassified fallow
