parcel_id,Crop_Choice
3404803,Unclassified_fallow
3404806,Unclassified_fallow
3404809,Vineyards
3404810,Vineyards
3404812,Vineyards
3404813,Vineyards
3404814,Vineyards
3404815,Unclassified_fallow
3404822,Other
3404824,Vineyards
3404826,Unclassified_fallow
3404827,Miscellaneous_grain_and_hay
3404828,Unclassified_fallow
3404829,Unclassified_fallow
3404832,Vineyards
3404836,Vineyards
3404841,Vineyards
3404845,Unclassified_fallow
3404851,Unclassified_fallow
3404852,Unclassified_fallow
3404853,Unclassified_fallow
3404855,Unclassified_fallow
3404857,Miscellaneous_grain_and_hay
3404858,Vineyards
3404859,Vineyards
3404861,Vineyards
3404862,Unclassified_fallow
3404863,Unclassified_fallow
3404865,Unclassified_fallow
3404867,Unclassified_fallow
3404868,Unclassified_fallow
3404869,Other
3404870,Vineyards
3404871,Unclassified_fallow
3404872,Unclassified_fallow
3404873,Unclassified_fallow
3404875,Unclassified_fallow
3404878,Unclassified_fallow
3404881,Vineyards
3404882,Vineyards
3404883,Other
3404884,Vineyards
3404885,Other
3404886,Vineyards
3404887,Vineyards
3404893,Vineyards
3404894,Unclassified_fallow
3404897,Unclassified_fallow
3404898,Unclassified_fallow
3404899,Vineyards
3404901,Unclassified_fallow
3404902,Vineyards
3404904,Vineyards
3404908,Vineyards
3404909,Unclassified_fallow
3404910,Vineyards
3404911,Unclassified_fallow
3404915,Vineyards
3404917,Vineyards
3404918,Unclassified_fallow
3404922,Vineyards
3404923,Unclassified_fallow
3404924,Vineyards
3404926,Unclassified_fallow
3404928,Miscellaneous_grain_and_hay
3404929,Unclassified_fallow
3404935,Miscellaneous_grain_and_hay
3404937,Unclassified_fallow
3404938,Unclassified_fallow
3404939,Unclassified_fallow
3404941,Vineyards
3404942,Unclassified_fallow
3404943,Unclassified_fallow
3404944,Vineyards
3404945,Vineyards
3404948,Unclassified_fallow
3404953,Miscellaneous_grain_and_hay
3404954,Vineyards
3404955,Unclassified_fallow
3404956,Unclassified_fallow
3404957,Vineyards
3404958,Vineyards
3404960,Unclassified_fallow
3404961,Unclassified_fallow
3404962,Vineyards
3404963,Vineyards
3404964,Unclassified_fallow
3404965,Unclassified_fallow
3404966,Vineyards
3404970,Vineyards
3404972,Unclassified_fallow
3404973,Unclassified_fallow
3404975,Unclassified_fallow
3404978,Vineyards
3404980,Unclassified_fallow
3404981,Unclassified_fallow
3404982,Unclassified_fallow
3404984,Unclassified_fallow
3404985,Unclassified_fallow
3404987,Unclassified_fallow
3404995,Unclassified_fallow
3404996,Unclassified_fallow
3404997,Unclassified_fallow
3404999,Vineyards
3405000,Unclassified_fallow
3405001,Vineyards
3405004,Vineyards
3405005,Unclassified_fallow
3405009,Unclassified_fallow
3405022,Unclassified_fallow
3405023,Vineyards
3405024,Vineyards
3405025,Unclassified_fallow
3405026,Unclassified_fallow
3405030,Vineyards
3405031,Unclassified_fallow
3405034,Vineyards
3405035,Vineyards
3405038,Vineyards
3405039,Unclassified_fallow
3405040,Unclassified_fallow
3405042,Unclassified_fallow
3405045,Unclassified_fallow
3405050,Unclassified_fallow
3405051,Vineyards
3405053,Vineyards
3405056,Unclassified_fallow
3405058,Other
3405059,Unclassified_fallow
3405060,Vineyards
3405061,Vineyards
3405064,Unclassified_fallow
3405065,Vineyards
3405066,Other
3405067,Miscellaneous_grain_and_hay
3405068,Vineyards
3405069,Unclassified_fallow
3405071,Miscellaneous_grain_and_hay
3405073,Vineyards
3405077,Other
3405080,Unclassified_fallow
3405082,Unclassified_fallow
3405083,Unclassified_fallow
3405084,Other
3405091,Unclassified_fallow
3405098,Vineyards
3405101,Vineyards
3405102,Unclassified_fallow
3405106,Vineyards
3405107,Vineyards
3405108,Unclassified_fallow
3405111,Miscellaneous_grain_and_hay
3405114,Vineyards
3405117,Vineyards
3405119,Unclassified_fallow
3405121,Unclassified_fallow
3405124,Unclassified_fallow
3405125,Other
3405126,Vineyards
3405128,Unclassified_fallow
3405132,Miscellaneous_grain_and_hay
3405133,Vineyards
3405134,Vineyards
3405137,Unclassified_fallow
3405141,Unclassified_fallow
3405142,Other
3405144,Vineyards
3405145,Vineyards
3405149,Unclassified_fallow
3405150,Other
3405151,Unclassified_fallow
3405153,Vineyards
3405155,Unclassified_fallow
3405156,Unclassified_fallow
3405157,Other
3405165,Unclassified_fallow
3405166,Unclassified_fallow
3405168,Unclassified_fallow
3405169,Vineyards
3405170,Vineyards
3405171,Unclassified_fallow
3405175,Other
3405176,Other
3405177,Unclassified_fallow
3405178,Unclassified_fallow
3405181,Vineyards
3405182,Unclassified_fallow
3405183,Miscellaneous_grain_and_hay
3405185,Unclassified_fallow
3405186,Vineyards
3405188,Unclassified_fallow
3405189,Vineyards
3405190,Unclassified_fallow
3405192,Unclassified_fallow
3405193,Unclassified_fallow
3405195,Other
3405197,Unclassified_fallow
3405198,Vineyards
3405199,Unclassified_fallow
3405200,Miscellaneous_grain_and_hay
3405202,Other
3405203,Vineyards
3405206,Unclassified_fallow
3405207,Vineyards
3405209,Unclassified_fallow
3405211,Unclassified_fallow
3405212,Miscellaneous_grain_and_hay
3405213,Unclassified_fallow
3405216,Vineyards
3405217,Other
3405218,Unclassified_fallow
3405219,Unclassified_fallow
3405221,Unclassified_fallow
3405223,Unclassified_fallow
3405225,Vineyards
3405226,Unclassified_fallow
3405227,Unclassified_fallow
3405228,Vineyards
3405229,Unclassified_fallow
3405231,Miscellaneous_grain_and_hay
3405232,Vineyards
3405241,Other
3405245,Unclassified_fallow
3405246,Vineyards
3405249,Miscellaneous_grain_and_hay
3405250,Unclassified_fallow
3405251,Vineyards
3405252,Vineyards
3405253,Unclassified_fallow
3405254,Unclassified_fallow
3405255,Unclassified_fallow
3405256,0
3405257,Unclassified_fallow
3405258,Unclassified_fallow
3405262,Unclassified_fallow
3405265,Vineyards
3405266,Vineyards
3405267,Unclassified_fallow
3405269,Other
3405274,Unclassified_fallow
3405275,Vineyards
3405278,Other
3405280,Unclassified_fallow
3405281,Unclassified_fallow
3405284,Unclassified_fallow
3405286,Unclassified_fallow
3405288,Unclassified_fallow
3405293,Unclassified_fallow
3405295,Unclassified_fallow
3405296,Vineyards
3405298,Unclassified_fallow
3405299,Unclassified_fallow
3405301,Unclassified_fallow
3405302,Vineyards
3405303,Unclassified_fallow
3405305,Unclassified_fallow
3405313,Vineyards
3405314,Unclassified_fallow
3405315,Miscellaneous_grain_and_hay
3405316,Vineyards
3405318,Vineyards
3405319,Unclassified_fallow
3405325,Unclassified_fallow
3405327,Miscellaneous_grain_and_hay
3405329,Unclassified_fallow
3405335,Vineyards
3405337,Vineyards
3405340,Unclassified_fallow
3405343,Unclassified_fallow
3405344,Unclassified_fallow
3405345,Unclassified_fallow
3405352,Unclassified_fallow
3405353,Unclassified_fallow
3405354,Vineyards
3405357,Unclassified_fallow
3405359,Unclassified_fallow
3405361,Unclassified_fallow
3405362,Vineyards
3405366,Vineyards
3405368,Unclassified_fallow
3405369,Miscellaneous_grain_and_hay
3405372,Miscellaneous_grain_and_hay
3405374,Unclassified_fallow
3405377,Unclassified_fallow
3405378,Unclassified_fallow
3405383,Unclassified_fallow
3405384,Unclassified_fallow
3405386,Unclassified_fallow
3405392,Unclassified_fallow
3405393,Miscellaneous_grain_and_hay
3405394,Vineyards
3405395,Unclassified_fallow
3405396,Unclassified_fallow
3405397,Miscellaneous_grain_and_hay
3405400,Unclassified_fallow
3405403,Other
3405408,Vineyards
3405409,Other
3405410,Vineyards
3405411,Unclassified_fallow
3405412,Unclassified_fallow
3405413,Vineyards
3405415,Other
3405419,Unclassified_fallow
3405420,Unclassified_fallow
3405422,Vineyards
3405424,Unclassified_fallow
3405425,Unclassified_fallow
3405427,Miscellaneous_grain_and_hay
3405428,Unclassified_fallow
3405430,Unclassified_fallow
3405431,Vineyards
3405435,Unclassified_fallow
3405438,Unclassified_fallow
3405440,Vineyards
3405442,Unclassified_fallow
3405445,Vineyards
3405446,Other
3405447,Unclassified_fallow
3405452,Vineyards
3405454,Vineyards
3405455,Vineyards
3405456,Unclassified_fallow
3405458,Unclassified_fallow
3405459,Vineyards
3405460,Unclassified_fallow
3405461,Unclassified_fallow
3405462,Vineyards
3405464,Other
3405468,Unclassified_fallow
3405470,Vineyards
3405472,Miscellaneous_grain_and_hay
3405473,Other
3405475,Unclassified_fallow
3405477,Unclassified_fallow
3405478,Vineyards
3405479,Unclassified_fallow
3405481,Other
3405483,Unclassified_fallow
3405485,Vineyards
3405491,Miscellaneous_grain_and_hay
3405492,Unclassified_fallow
3405493,Unclassified_fallow
3405494,Other
3405496,Vineyards
3405497,Unclassified_fallow
3405498,Unclassified_fallow
3405499,Vineyards
3405502,Unclassified_fallow
3405506,Unclassified_fallow
3405510,Vineyards
3405512,Unclassified_fallow
3405516,Unclassified_fallow
3405517,Unclassified_fallow
3405518,Unclassified_fallow
3405520,Other
3405521,Unclassified_fallow
3405525,Miscellaneous_grain_and_hay
3405527,Unclassified_fallow
3405530,Unclassified_fallow
3405536,Vineyards
3405537,Unclassified_fallow
3405539,Unclassified_fallow
3405543,Unclassified_fallow
3405544,Other
3405546,Unclassified_fallow
3405548,Unclassified_fallow
3405549,Unclassified_fallow
3405550,Unclassified_fallow
3405552,Vineyards
3405554,Unclassified_fallow
3405555,Unclassified_fallow
3405558,Vineyards
3405560,Unclassified_fallow
3405563,Vineyards
3405568,Miscellaneous_grain_and_hay
3405573,Vineyards
3405574,Vineyards
3405575,Other
3405576,Unclassified_fallow
3405579,Vineyards
3405580,Vineyards
3405583,Other
3405586,Unclassified_fallow
3405587,Unclassified_fallow
3405589,Unclassified_fallow
3405590,Unclassified_fallow
3405591,Vineyards
3405593,Unclassified_fallow
3405598,Miscellaneous_grain_and_hay
3405599,Unclassified_fallow
3405600,Vineyards
3405602,Other
3405608,Unclassified_fallow
3405612,Unclassified_fallow
3405613,Unclassified_fallow
3405615,Other
3405619,Unclassified_fallow
3405620,Vineyards
3405621,Vineyards
3405622,Unclassified_fallow
3405624,Unclassified_fallow
3405626,Vineyards
3405627,Unclassified_fallow
3405628,Vineyards
3405629,Unclassified_fallow
3405630,Miscellaneous_grain_and_hay
3405632,Unclassified_fallow
3405635,Unclassified_fallow
3405636,Unclassified_fallow
3405637,Vineyards
3405639,Vineyards
3405641,Unclassified_fallow
3405645,Unclassified_fallow
3405646,Unclassified_fallow
3405647,Unclassified_fallow
3405649,Unclassified_fallow
3405651,Unclassified_fallow
3405652,Vineyards
3405654,Vineyards
3405656,Unclassified_fallow
3405658,Unclassified_fallow
3405661,Miscellaneous_grain_and_hay
3405664,Unclassified_fallow
3405665,Unclassified_fallow
3405668,Unclassified_fallow
3405669,Unclassified_fallow
3405670,Vineyards
3405674,Vineyards
3405675,Unclassified_fallow
3405679,Other
3405685,Unclassified_fallow
3405687,Unclassified_fallow
3405688,Unclassified_fallow
3405690,Vineyards
3405691,Vineyards
3405692,Other
3405693,Unclassified_fallow
3405694,Vineyards
3405696,Unclassified_fallow
3405697,Vineyards
3405698,Unclassified_fallow
3405700,Vineyards
3405701,Miscellaneous_grain_and_hay
3405705,Miscellaneous_grain_and_hay
3405712,Unclassified_fallow
3405715,Vineyards
3405716,Unclassified_fallow
3405717,Vineyards
3405721,Vineyards
3405722,Unclassified_fallow
3405723,Unclassified_fallow
3405724,Vineyards
3405725,Unclassified_fallow
3405727,Vineyards
3405728,Unclassified_fallow
3405729,Vineyards
3405733,Vineyards
3405735,Unclassified_fallow
3405737,Vineyards
3405738,Vineyards
3405740,Miscellaneous_grain_and_hay
3405742,Unclassified_fallow
3405743,Miscellaneous_grain_and_hay
3405744,Unclassified_fallow
3405745,Other
3405747,Miscellaneous_grain_and_hay
3405753,Vineyards
3405757,Vineyards
3405758,Miscellaneous_grain_and_hay
3405759,Unclassified_fallow
3405763,Unclassified_fallow
3405764,Vineyards
3405765,Unclassified_fallow
3405767,Unclassified_fallow
3405770,Vineyards
3405772,Vineyards
3405773,Unclassified_fallow
3405774,Unclassified_fallow
3405775,Vineyards
3405776,Unclassified_fallow
3405777,Vineyards
3405779,Unclassified_fallow
3405784,Unclassified_fallow
3405789,Miscellaneous_grain_and_hay
3405792,Vineyards
3405793,Unclassified_fallow
3405794,Unclassified_fallow
3405795,Vineyards
3405796,Unclassified_fallow
3405798,Unclassified_fallow
3405799,Unclassified_fallow
3405802,Vineyards
3405807,Other
3405809,Unclassified_fallow
3405812,Vineyards
3405813,Vineyards
3405814,Unclassified_fallow
3405815,Unclassified_fallow
3405817,Miscellaneous_grain_and_hay
3405819,Unclassified_fallow
3405822,Unclassified_fallow
3405824,Unclassified_fallow
3405825,Vineyards
3405828,Other
3405831,Unclassified_fallow
3405832,Unclassified_fallow
3405833,Unclassified_fallow
3405834,Unclassified_fallow
3405837,Unclassified_fallow
3405838,Unclassified_fallow
3405839,Vineyards
3405842,Unclassified_fallow
3405846,Unclassified_fallow
3405849,Vineyards
3405852,Unclassified_fallow
3405854,Miscellaneous_grain_and_hay
3405856,Unclassified_fallow
3405858,Vineyards
3405860,Unclassified_fallow
3405866,Unclassified_fallow
3405867,Unclassified_fallow
3405869,Vineyards
3405871,Vineyards
3405873,Vineyards
3405875,Unclassified_fallow
3405877,Unclassified_fallow
3405880,Other
3405881,Unclassified_fallow
3405883,Other
3405885,Vineyards
3405886,Vineyards
3405889,Unclassified_fallow
3405890,Vineyards
3405892,Unclassified_fallow
3405893,Unclassified_fallow
3405895,Vineyards
3405896,Unclassified_fallow
3405897,Vineyards
3405899,Vineyards
3405900,Unclassified_fallow
3405904,Unclassified_fallow
3405908,Unclassified_fallow
3405910,Unclassified_fallow
3405913,Unclassified_fallow
3405915,Vineyards
3405917,Unclassified_fallow
3405920,Unclassified_fallow
3405921,Unclassified_fallow
3405922,Vineyards
3405923,Unclassified_fallow
3405924,Unclassified_fallow
3405927,Unclassified_fallow
3405930,Unclassified_fallow
3405931,Unclassified_fallow
3405933,Vineyards
3405934,Unclassified_fallow
3405935,Vineyards
3405936,Vineyards
3405938,Other
3405941,Unclassified_fallow
3405944,Vineyards
3405946,Vineyards
3405947,Unclassified_fallow
3405948,Miscellaneous_grain_and_hay
3405949,Unclassified_fallow
3405951,Unclassified_fallow
3405952,Unclassified_fallow
3405955,Unclassified_fallow
3405957,Unclassified_fallow
3405959,Unclassified_fallow
3405961,Miscellaneous_grain_and_hay
3405963,Miscellaneous_grain_and_hay
3405965,Unclassified_fallow
3405966,Miscellaneous_grain_and_hay
3405968,Unclassified_fallow
3405969,Vineyards
3405971,Vineyards
3405975,Vineyards
3405976,Unclassified_fallow
3405977,Unclassified_fallow
3405979,Unclassified_fallow
3405980,Vineyards
3405983,Unclassified_fallow
3405986,Vineyards
3405988,Unclassified_fallow
3405989,Vineyards
3405990,Miscellaneous_grain_and_hay
3405993,Unclassified_fallow
3405995,Unclassified_fallow
3405999,Miscellaneous_grain_and_hay
3406000,Unclassified_fallow
3406001,Unclassified_fallow
3406002,Unclassified_fallow
3406003,Other
3406004,Unclassified_fallow
3406005,Unclassified_fallow
3406006,Unclassified_fallow
3406008,Vineyards
3406009,Unclassified_fallow
3406011,Alfalfa_and_alfalfa_mixtures
3406017,Unclassified_fallow
3406019,Unclassified_fallow
3406020,Other
3406021,Unclassified_fallow
3406022,Unclassified_fallow
3406024,Unclassified_fallow
3406027,Vineyards
3406029,Miscellaneous_grain_and_hay
3406030,Other
3406031,Vineyards
3406032,Unclassified_fallow
3406039,Unclassified_fallow
3406040,Unclassified_fallow
3406044,Vineyards
3406045,Vineyards
3406046,Vineyards
3406049,Other
3406050,Unclassified_fallow
3406052,Vineyards
3406053,Vineyards
3406054,Other
3406055,Unclassified_fallow
3406057,Unclassified_fallow
3406058,Unclassified_fallow
3406060,Other
3406062,Vineyards
3406063,Unclassified_fallow
3406065,Unclassified_fallow
3406066,Vineyards
3406080,Vineyards
3406082,Vineyards
3406084,Unclassified_fallow
3406086,Unclassified_fallow
3406087,Other
3406089,Other
3406091,Unclassified_fallow
3406092,Vineyards
3406095,Vineyards
3406099,Other
3406103,Vineyards
3406104,Unclassified_fallow
3406106,Other
3406107,Vineyards
3406110,Unclassified_fallow
3406114,Unclassified_fallow
3406117,Unclassified_fallow
3406121,Unclassified_fallow
3406124,Miscellaneous_grain_and_hay
3406125,Vineyards
3406129,Unclassified_fallow
3406130,Vineyards
3406133,Unclassified_fallow
3406134,Vineyards
3406135,Unclassified_fallow
3406136,Unclassified_fallow
3406137,Unclassified_fallow
3406138,Unclassified_fallow
3406144,Unclassified_fallow
3406145,Miscellaneous_grain_and_hay
3406146,Vineyards
3406147,Vineyards
3406148,Unclassified_fallow
3406149,Unclassified_fallow
3406150,Unclassified_fallow
3406153,Other
3406155,Unclassified_fallow
3406156,Unclassified_fallow
3406160,Miscellaneous_grain_and_hay
3406161,Unclassified_fallow
3406170,Unclassified_fallow
3406172,Unclassified_fallow
3406178,Unclassified_fallow
3406180,Vineyards
3406181,Unclassified_fallow
3406183,Vineyards
3406186,Vineyards
3406187,Miscellaneous_grain_and_hay
3406192,Vineyards
3406193,Vineyards
3406194,Unclassified_fallow
3406195,Miscellaneous_grain_and_hay
3406197,Unclassified_fallow
3406198,Unclassified_fallow
3406201,Vineyards
3406203,Unclassified_fallow
3406204,Vineyards
3406205,Unclassified_fallow
3406207,Unclassified_fallow
3406209,Unclassified_fallow
3406211,Unclassified_fallow
3406212,Unclassified_fallow
3406214,Unclassified_fallow
3406217,Vineyards
3406218,Vineyards
3406219,Unclassified_fallow
3406220,Unclassified_fallow
3406221,Unclassified_fallow
3406225,Unclassified_fallow
3406226,Vineyards
3406227,Vineyards
3406231,Unclassified_fallow
3406233,Unclassified_fallow
3406234,Unclassified_fallow
3406235,Vineyards
3406236,Other
3406238,Unclassified_fallow
3406239,Unclassified_fallow
3406244,Vineyards
3406245,Unclassified_fallow
3406247,Other
3406248,Unclassified_fallow
3406249,Unclassified_fallow
3406252,Vineyards
3406254,Vineyards
3406255,Miscellaneous_grain_and_hay
3406256,Miscellaneous_grain_and_hay
3406257,Vineyards
3406258,Unclassified_fallow
3406261,Vineyards
3406262,Miscellaneous_grain_and_hay
3406263,Unclassified_fallow
3406265,Unclassified_fallow
3406266,Unclassified_fallow
3406268,Unclassified_fallow
3406269,Unclassified_fallow
3406271,Vineyards
3406272,Unclassified_fallow
3406273,Unclassified_fallow
3406277,Other
3406279,Unclassified_fallow
3406281,Unclassified_fallow
3406284,Vineyards
3406291,Unclassified_fallow
3406293,Vineyards
3406294,Vineyards
3406295,Unclassified_fallow
3406299,Vineyards
3406300,Vineyards
3406304,Vineyards
3406305,Unclassified_fallow
3406306,Other
3406309,Unclassified_fallow
3406312,Vineyards
3406313,Miscellaneous_grain_and_hay
3406314,Unclassified_fallow
3406316,Vineyards
3406317,Miscellaneous_grain_and_hay
3406319,Miscellaneous_grain_and_hay
3406320,Unclassified_fallow
3406321,Vineyards
3406323,Vineyards
3406327,Unclassified_fallow
3406329,Vineyards
3406334,Vineyards
3406337,Unclassified_fallow
3406339,Vineyards
3406341,Unclassified_fallow
3406342,Vineyards
3406343,Miscellaneous_grain_and_hay
3406344,Unclassified_fallow
3406346,Vineyards
3406347,Unclassified_fallow
3406350,Unclassified_fallow
3406351,Unclassified_fallow
3406357,Other
3406359,Unclassified_fallow
3406360,Vineyards
3406361,Unclassified_fallow
3406362,Unclassified_fallow
3406363,Unclassified_fallow
3406364,Unclassified_fallow
3406365,Unclassified_fallow
3406366,Vineyards
3406367,Unclassified_fallow
3406369,Unclassified_fallow
3406370,Other
3406372,Miscellaneous_grain_and_hay
3406374,Unclassified_fallow
3406375,Vineyards
3406376,Vineyards
3406381,Unclassified_fallow
3406382,Unclassified_fallow
3406383,Unclassified_fallow
3406384,Vineyards
3406385,Vineyards
3406386,Unclassified_fallow
3406387,Vineyards
3406389,Vineyards
3406390,Unclassified_fallow
3406391,Vineyards
3406392,Unclassified_fallow
3406394,Miscellaneous_grain_and_hay
3406395,Vineyards
3406396,Unclassified_fallow
3406397,Unclassified_fallow
3406398,Miscellaneous_grain_and_hay
3406400,Vineyards
3406402,Unclassified_fallow
3406403,Unclassified_fallow
3406404,Other
3406412,Unclassified_fallow
3406414,Unclassified_fallow
3406420,Unclassified_fallow
3406423,Vineyards
3406425,Unclassified_fallow
3406430,Unclassified_fallow
3406431,Other
3406433,Vineyards
3406434,Unclassified_fallow
3406435,Other
3406436,Unclassified_fallow
3406438,Unclassified_fallow
3406444,Vineyards
3406446,Other
3406447,Miscellaneous_grain_and_hay
3406448,Unclassified_fallow
3406450,Other
3406455,Unclassified_fallow
3406456,Unclassified_fallow
3406457,Miscellaneous_grain_and_hay
3406458,Unclassified_fallow
3406459,Unclassified_fallow
3406460,Unclassified_fallow
3406463,Unclassified_fallow
3406465,Miscellaneous_grain_and_hay
3406466,Vineyards
3406468,Vineyards
3406470,Vineyards
3406471,Vineyards
3406472,Vineyards
3406475,Unclassified_fallow
3406481,Unclassified_fallow
3406482,Vineyards
3406483,Vineyards
3406484,Vineyards
3406487,Unclassified_fallow
3406489,Unclassified_fallow
3406490,Unclassified_fallow
3406492,Unclassified_fallow
3406495,Unclassified_fallow
3406497,Vineyards
3406498,Unclassified_fallow
3406499,Unclassified_fallow
3406502,Unclassified_fallow
3406504,Unclassified_fallow
3406505,Vineyards
3406507,Vineyards
3406508,Unclassified_fallow
3406510,Unclassified_fallow
3406516,Unclassified_fallow
3406519,Vineyards
3406522,Unclassified_fallow
3406523,Vineyards
3406524,Unclassified_fallow
3406525,Miscellaneous_grain_and_hay
3406526,Vineyards
3406528,Unclassified_fallow
3406529,Vineyards
3406531,Vineyards
3406532,Vineyards
3406533,Unclassified_fallow
3406535,Vineyards
3406537,Unclassified_fallow
3406538,Miscellaneous_grain_and_hay
3406540,Unclassified_fallow
3406541,Miscellaneous_grain_and_hay
3406545,Unclassified_fallow
3406548,Other
3406549,Vineyards
3406550,Vineyards
3406555,Miscellaneous_grain_and_hay
3406556,Miscellaneous_grain_and_hay
3406559,Vineyards
3406560,Vineyards
3406562,Vineyards
3406563,Vineyards
3406564,Unclassified_fallow
3406566,Vineyards
3406568,Unclassified_fallow
3406570,Unclassified_fallow
3406573,Unclassified_fallow
3406574,Vineyards
3406575,Unclassified_fallow
3406576,Unclassified_fallow
3406577,Unclassified_fallow
3406578,Vineyards
3406579,Vineyards
3406580,Vineyards
3406581,Unclassified_fallow
3406583,Unclassified_fallow
3406585,Other
3406587,Vineyards
3406593,Unclassified_fallow
3406594,Unclassified_fallow
3406596,Other
3406600,Miscellaneous_grain_and_hay
3406601,Unclassified_fallow
3406602,Unclassified_fallow
3406603,Vineyards
3406605,Unclassified_fallow
3406615,Unclassified_fallow
3406616,Unclassified_fallow
3406618,Unclassified_fallow
3406619,Unclassified_fallow
3406620,Unclassified_fallow
3406621,Unclassified_fallow
3406622,Unclassified_fallow
3406624,Vineyards
3406625,Unclassified_fallow
3406626,Vineyards
3406631,Unclassified_fallow
3406633,Unclassified_fallow
3406635,Unclassified_fallow
3406636,Unclassified_fallow
3406637,Vineyards
3406638,Miscellaneous_grain_and_hay
3406640,Vineyards
3406642,Unclassified_fallow
3406645,Unclassified_fallow
3406647,Unclassified_fallow
3406648,Miscellaneous_grain_and_hay
3406650,Unclassified_fallow
3406652,Vineyards
3406654,Other
3406656,Vineyards
3406659,Unclassified_fallow
3406660,Other
3406662,Vineyards
3406663,Other
3406665,Unclassified_fallow
3406669,Miscellaneous_grain_and_hay
3406672,Unclassified_fallow
3406678,Vineyards
3406680,Vineyards
3406681,Unclassified_fallow
3406682,Vineyards
3406686,Unclassified_fallow
3406688,Vineyards
3406689,Unclassified_fallow
3406692,Vineyards
3406693,Vineyards
3406694,Unclassified_fallow
3406695,Other
3406696,Unclassified_fallow
3406697,Vineyards
3406699,Unclassified_fallow
3406701,Vineyards
3406703,Unclassified_fallow
3406705,Vineyards
3406706,Other
3406707,Miscellaneous_grain_and_hay
3406708,Unclassified_fallow
3406711,Miscellaneous_grain_and_hay
3406713,Other
3406715,Vineyards
3406718,Vineyards
3406721,Unclassified_fallow
3406722,Vineyards
3406723,Vineyards
3406727,Miscellaneous_grain_and_hay
3406728,Vineyards
3406730,Unclassified_fallow
3406731,Vineyards
3406732,Unclassified_fallow
3406734,Other
3406738,Vineyards
3406739,Unclassified_fallow
3406740,Vineyards
3406743,Unclassified_fallow
3406744,Unclassified_fallow
3406749,Unclassified_fallow
3406750,Unclassified_fallow
3406752,Other
3406757,Vineyards
3406761,Other
3406762,Vineyards
3406763,Unclassified_fallow
3406765,0
3406767,Unclassified_fallow
3406769,Unclassified_fallow
3406771,Unclassified_fallow
3406775,Unclassified_fallow
3406776,Vineyards
3406781,Unclassified_fallow
3406782,Unclassified_fallow
3406783,Vineyards
3406784,Vineyards
3406788,Unclassified_fallow
3406793,Unclassified_fallow
3406794,Unclassified_fallow
3406795,Vineyards
3406796,Unclassified_fallow
3406797,Vineyards
3406800,Unclassified_fallow
3406801,Vineyards
3406802,Unclassified_fallow
3406803,Unclassified_fallow
3406807,Unclassified_fallow
3406808,Unclassified_fallow
3406810,Unclassified_fallow
3406814,Unclassified_fallow
3406815,Unclassified_fallow
3406817,Unclassified_fallow
3406820,Vineyards
3406823,Vineyards
3406824,Unclassified_fallow
3406827,Unclassified_fallow
3406828,Unclassified_fallow
3406829,Unclassified_fallow
3406830,Miscellaneous_grain_and_hay
3406834,Unclassified_fallow
3406835,Unclassified_fallow
3406836,Vineyards
3406837,Unclassified_fallow
3406841,Unclassified_fallow
3406843,Unclassified_fallow
3406848,Unclassified_fallow
3406850,Unclassified_fallow
3406851,Unclassified_fallow
3406854,Unclassified_fallow
3406857,Unclassified_fallow
3406860,Unclassified_fallow
3406862,Vineyards
3406865,Unclassified_fallow
3406868,Unclassified_fallow
3406869,Unclassified_fallow
3406872,Unclassified_fallow
3406875,Miscellaneous_grain_and_hay
3406878,Unclassified_fallow
3406879,Vineyards
3406885,Unclassified_fallow
3406886,Other
3406887,Unclassified_fallow
3406888,Unclassified_fallow
3406889,Unclassified_fallow
3406891,Unclassified_fallow
3406893,Unclassified_fallow
3406894,Other
3406897,Unclassified_fallow
3406899,Vineyards
3406900,Unclassified_fallow
3406901,Unclassified_fallow
3406904,Unclassified_fallow
3406905,Miscellaneous_grain_and_hay
3406906,Unclassified_fallow
3406907,Unclassified_fallow
3406911,Vineyards
3406913,Other
3406914,Unclassified_fallow
3406915,Unclassified_fallow
3406917,Vineyards
3406919,Other
3406923,Vineyards
3406924,Vineyards
3406925,Unclassified_fallow
3406926,Other
3406928,Unclassified_fallow
3406930,Unclassified_fallow
3406933,Unclassified_fallow
3406935,Unclassified_fallow
3406936,Unclassified_fallow
3406937,Vineyards
3406938,Vineyards
3406939,Vineyards
3406940,Unclassified_fallow
3406942,Vineyards
3406947,Unclassified_fallow
3406950,Other
3406952,Unclassified_fallow
3406953,Unclassified_fallow
3406954,Unclassified_fallow
3406957,Other
3406959,Vineyards
3406960,Unclassified_fallow
3406965,Unclassified_fallow
3406966,Vineyards
3406967,Unclassified_fallow
3406969,Unclassified_fallow
3406970,Miscellaneous_grain_and_hay
3406971,Unclassified_fallow
3406973,Miscellaneous_grain_and_hay
3406976,Unclassified_fallow
3406977,Vineyards
3406980,Miscellaneous_grain_and_hay
3406982,Unclassified_fallow
3406983,Miscellaneous_grain_and_hay
3406984,Unclassified_fallow
3406985,Unclassified_fallow
3406987,Unclassified_fallow
3406994,Unclassified_fallow
3406996,Unclassified_fallow
3406998,Vineyards
3406999,Vineyards
3407003,Vineyards
3407004,Unclassified_fallow
3407005,Unclassified_fallow
3407009,Unclassified_fallow
3407010,Unclassified_fallow
3407015,Unclassified_fallow
3407016,Unclassified_fallow
3407017,Vineyards
